total_feed,total_harvest_weight,initial_age,fasting_avg,harvest_population,pond_length,total_seed_type,volume_ponds,pond_depth,total_live_shrimp,total_seed,pond_width,death_abw,target_cultivation_day,FCR,area,death_quantity
4539.3,2652.74,0.0,0.5555555555555556,2652.74,46.0,1,3174.0,1.5,383439.5,386204,46.0,8.6775,100.0,1.7111741067726205,2116.0,2764.5
2821.2,926.74,0.0,0.3333333333333333,926.74,46.5,1,3236.4,1.5,390871.5,393302,46.4,5.8500000000000005,100.0,3.044219522196085,2157.6,2430.5
5811.4,3135.02,0.0,0.7142857142857143,3135.02,46.5,1,3243.375,1.5,393969.5833333333,394394,46.5,13.503333333333332,149.0,1.8537042825883088,2162.25,424.4166666666667
3711.8,1704.0,0.0,0.8333333333333334,1704.0,40.0,1,2400.0,1.5,208039.66666666663,208280,40.0,12.744444444444444,125.0,2.1782863849765257,1600.0,240.33333333333331
1712.1,342.74,0.0,0.7272727272727273,342.74,38.3,1,2200.335,1.5,181612.75,190290,38.3,5.41625,100.0,4.995331738343934,1466.89,8677.25
3616.0,1676.84,0.0,0.75,1676.84,37.7,1,2131.9350000000004,1.5,180011.3,180400,37.7,15.489,125.0,2.1564371078934186,1421.29,388.7
3774.7,1907.72,0.0,0.5,1907.72,40.8,1,2496.96,1.5,207812.66666666663,208280,40.8,11.878888888888888,125.0,1.9786446648355105,1664.64,467.3333333333333
3423.889,1818.72,0.0,0.9166666666666666,1818.72,40.0,1,1680.0,1.2,223577.11111111112,226284,35.0,7.236666666666666,120.0,1.8825817058150789,1400.0,2706.8888888888887
4176.229,1997.4,0.0,0.8461538461538461,1997.4,40.0,1,1470.0,1.05,225004.3333333333,226284,35.0,7.926666666666667,120.0,2.090832582357064,1400.0,1279.6666666666667
3066.051,1902.3,0.0,1.0,1902.3,40.0,1,1470.0,1.05,223968.25,226284,35.0,7.168749999999999,120.0,1.6117599747673867,1400.0,2315.75
4530.67,2538.8,0.0,0.9166666666666666,2538.8,42.0,1,1663.2,1.2,222914.3333333333,224208,33.0,7.166666666666667,120.0,1.78457145107925,1400.0,1293.6666666666667
3580.659,1856.07,0.0,0.9411764705882352,1856.07,42.0,1,1593.9,1.15,222216.88888888888,224208,33.0,7.975555555555555,120.0,1.9291616156718228,1400.0,1991.111111111111
3564.007,2156.23,0.0,0.9090909090909092,2156.23,40.0,1,1470.0,1.05,223988.0,226284,35.0,7.68875,120.0,1.6528881427305993,1400.0,2296.0
4875.019,3048.75,0.0,0.8181818181818182,3048.75,38.0,1,1546.6,1.1,225141.88888888888,226284,37.0,7.713333333333334,120.0,1.5990222222222223,1400.0,1142.111111111111
4012.603,2117.0,0.0,0.9230769230769232,2117.0,40.0,1,1554.0,1.05,234964.5555555556,236664,37.0,7.911111111111111,120.0,1.8954194615021256,1400.0,1699.4444444444443
240.25,170.0,0.0,0.0,170.0,9.0,2,72.0,1.0,14893.25,15000,8.0,20.9725,100.0,1.4132352941176471,72.0,106.75
7502.334,5119.04,0.0,0.0,5119.04,30.0,0,1350.0,1.5,372000.0,372000,30.0,0.0,95.0,1.465574404575858,706.86,0.0
4525.0,3747.3,0.0,1.0,3747.3,40.0,0,1620.0,1.0,250000.0,250000,40.5,0.0,120.0,1.2075360926533771,500.0,0.0
5115.0,5373.72,0.0,1.0,5373.72,50.0,1,3000.0,1.2,327600.0,327600,50.0,0.0,90.0,0.9518545811839842,2500.0,0.0
4017.0,3111.92,0.0,1.0,3111.92,52.5,1,2520.0,1.2,277488.0,277488,40.0,0.0,90.0,1.2908429522609834,2100.0,0.0
2768.7,2050.0,0.0,0.009090909090909,2050.0,35.0,0,1050.0,1.0,100000.0,100000,30.0,0.0,120.0,1.3505853658536584,1050.0,0.0
502.9,422.0,0.0,0.5507155923572717,422.0,27.0,2,982.8,1.3,75000.0,75000,28.0,0.0,120.0,1.1917061611374409,756.0,0.0
4975.0,3550.0,1.0,0.0,3550.0,24.0,2,1728.0,2.0,390000.0,390000,36.0,0.0,120.0,1.4014084507042253,864.0,0.0
512.0,720.0,0.0,0.6666666666666666,720.0,25.0,0,937.5,1.5,70000.0,70000,25.0,0.0,120.0,0.7111111111111111,625.0,0.0
568.5,1100.0,0.0,0.6666666666666666,1100.0,25.0,0,937.5,1.5,70000.0,70000,25.0,0.0,120.0,0.5168181818181818,625.0,0.0
857.5,307.22,0.0,0.0470588235294117,307.22,37.67,1,1170.59525,1.1,115000.0,115000,28.25,0.0,110.0,2.791159429724627,1000.0,0.0
1416.5,737.24,0.0,0.0232558139534883,737.24,49.14,1,1629.7281000000005,0.9,175000.0,175000,36.85,0.0,110.0,1.9213553252672129,1600.0,0.0
3920.0,2500.0,10.0,0.5507155923572717,2500.0,39.0,1,2527.2000000000003,1.8,210000.0,210000,36.0,0.0,120.0,1.568,1404.0,0.0
3681.6,1697.0,0.0,0.0131578947368421,1697.0,35.0,0,1653.75,1.35,300000.0,300000,35.0,0.0,130.0,2.169475545079552,1225.0,0.0
3799.9,1811.0,0.0,0.0129870129870129,1811.0,35.0,0,1653.75,1.35,300000.0,300000,35.0,0.0,130.0,2.098233020430701,1225.0,0.0
4139.0,1808.0,0.0,0.0129870129870129,1808.0,35.0,0,1653.75,1.35,300000.0,300000,35.0,0.0,130.0,2.289269911504425,1225.0,0.0
3796.0,1712.0,0.0,0.027027027027027,1712.0,35.0,0,1653.75,1.35,300000.0,300000,35.0,0.0,130.0,2.217289719626168,1225.0,0.0
2810.0,1742.0,1.0,0.1052631578947368,1742.0,30.0,0,1125.0,1.5,101644.0,101644,25.0,0.0,120.0,1.6130884041331803,900.0,0.0
3351.0,2111.0,1.0,0.0465116279069767,2111.0,32.0,0,1200.0,1.5,107190.0,107190,25.0,0.0,120.0,1.5873993368072004,900.0,0.0
3306.0,1996.0,1.0,0.0384615384615384,1996.0,38.0,0,1425.0,1.5,121482.0,121482,25.0,0.0,120.0,1.656312625250501,900.0,0.0
360.9,150.0,0.0,1.0,150.0,20.0,2,280.0,1.0,50000.0,50000,14.0,0.0,120.0,2.406,280.0,0.0
640.9,654.5,0.0,1.0,654.5,35.0,2,700.0,1.0,105000.0,105000,20.0,0.0,120.0,0.9792207792207792,700.0,0.0
1725.0,319.64,0.0,1.0,319.64,65.0,0,4706.0,2.0,216508.0,216508,36.2,0.0,145.0,5.396696283318734,2352.0,0.0
596.0,19.38,0.0,1.0,19.38,60.0,0,3936.0,2.0,182020.0,182020,32.8,0.0,145.0,30.753353973168217,1968.0,0.0
1086.0,183.0,0.0,1.0,183.0,60.0,0,4386.0,2.0,201180.0,201180,36.55,0.0,145.0,5.934426229508197,2193.0,0.0
921.0,437.2,0.0,1.0,437.2,70.0,0,5703.6,2.0,262492.0,262492,40.74,0.0,145.0,2.106587374199451,2852.0,0.0
643.0,75.13,0.0,1.0,75.13,78.0,0,6255.6,2.0,287400.0,287400,40.1,0.0,145.0,8.558498602422468,3128.0,0.0
550.4,415.0,0.0,0.0,415.0,26.0,0,780.0,1.2,75000.0,75000,25.0,0.0,120.0,1.3262650602409638,650.0,0.0
11785.0,5037.96,0.0,0.4,5037.96,50.0,1,3000.0,1.2,449540.0,449540,50.0,0.0,120.0,2.3392404862285527,1962.5,0.0
8626.0,4766.4,0.0,1.0,4766.4,50.0,1,3000.0,1.2,446081.5,449540,50.0,15.503333333333336,120.0,1.809751594494797,1962.5,3458.5
9581.0,4767.93,0.0,1.0,4767.93,50.0,1,3000.0,1.2,471224.0,471224,50.0,0.0,120.0,2.00946742087237,1962.5,0.0
9408.0,3551.7,0.0,1.0,3551.7,50.0,1,3000.0,1.2,459548.0,459548,50.0,0.0,120.0,2.6488723709772786,1962.5,0.0
12693.0,6853.4,0.0,1.0,6853.4,50.0,1,3000.0,1.2,449540.0,449540,50.0,0.0,120.0,1.8520734234102785,1962.5,0.0
6855.0,3466.75,0.0,1.0,3466.75,50.0,1,3000.0,1.2,436424.0,436424,50.0,0.0,120.0,1.977356313550155,1962.5,0.0
7606.0,3625.81,0.0,0.9523809523809524,3625.81,50.0,1,3000.0,1.2,430799.0,436424,50.0,16.416666666666668,120.0,2.097738160576533,1962.5,5625.0
8540.0,4390.59,0.0,1.0,4390.59,50.0,1,3000.0,1.2,436424.0,436424,50.0,0.0,120.0,1.9450688859583791,1962.5,0.0
9022.0,5119.34,0.0,1.0,5119.34,50.0,1,3000.0,1.2,436424.0,436424,50.0,0.0,120.0,1.7623365511960525,1962.5,0.0
10045.0,4882.65,0.0,1.0,4882.65,50.0,1,3000.0,1.2,436424.0,436424,50.0,0.0,120.0,2.057284466427043,1962.5,0.0
11713.0,5649.63,0.0,1.0,5649.63,50.0,1,3000.0,1.2,501000.0,501000,50.0,0.0,120.0,2.0732331143809417,2500.0,0.0
11256.0,6683.389999999999,0.0,1.0,6683.389999999999,50.0,1,3000.0,1.2,501000.0,501000,50.0,0.0,120.0,1.6841752463944195,2500.0,0.0
11085.0,5992.09,0.0,1.0,5992.09,50.0,1,3000.0,1.2,501000.0,501000,50.0,0.0,120.0,1.849938836032169,2500.0,0.0
9467.0,6267.3,0.0,1.0,6267.3,50.0,1,3000.0,1.2,534230.4285714285,537209,50.0,19.94428571428572,120.0,1.510538828522649,2500.0,2978.5714285714284
10742.0,6184.67,0.0,1.0,6184.67,50.0,1,3000.0,1.2,525299.0,525299,50.0,0.0,120.0,1.7368752091865856,2500.0,0.0
8186.0,3292.0,0.0,1.0,3292.0,50.0,1,3000.0,1.2,518859.8888888889,522153,50.0,14.80888888888889,120.0,2.4866342648845685,2500.0,3293.1111111111118
10433.0,6485.59,0.0,0.8571428571428571,6485.59,50.0,1,3000.0,1.2,522290.4285714286,525299,50.0,18.52,120.0,1.608643161223574,2500.0,3008.5714285714284
9924.0,4696.6,0.0,1.0,4696.6,50.0,1,3000.0,1.2,551005.0,551005,50.0,0.0,120.0,2.113017927862709,2500.0,0.0
11145.0,7937.030000000001,0.0,0.9565217391304348,7937.030000000001,50.0,1,3000.0,1.2,554190.0,554190,50.0,0.0,120.0,1.4041776331952882,2500.0,0.0
11791.0,8334.68,0.0,0.84,8334.68,50.0,1,3000.0,1.2,551005.0,551005,50.0,0.0,120.0,1.4146913858720431,2500.0,0.0
3319.7,829.0,0.0,0.3333333333333333,829.0,60.0,1,2880.0,1.2,117790.66666666669,118000,40.0,18.44666666666667,100.0,4.004463208685163,2400.0,209.33333333333331
4804.5,2749.4,0.0,1.0,2749.4,38.71,1,1123.7513,1.0,185230.8620689655,185333,29.03,8.893793103448276,131.0,1.747472175747436,1123.75,102.13793103448276
4623.05,5387.89,0.0,1.0,5387.89,39.87,1,1192.1129999999998,1.0,185255.61904761905,185333,29.9,9.327142857142857,130.0,0.8580446148677868,1192.11,77.38095238095238
3224.46,2447.37,0.0,0.5507155923572717,2447.37,40.13,1,1207.9130000000002,1.0,184885.3220338983,185333,30.1,5.301186440677966,130.0,1.3175204403093934,1207.91,447.6779661016949
3507.1,2179.55,0.0,0.5507155923572717,2179.55,36.0,1,1598.4,1.2,184426.95,185333,37.0,7.453,130.0,1.6090936202427104,1368.0,906.05
4862.7,3986.4,0.0,0.5507155923572717,3986.4,33.0,1,1188.0,1.0,185212.7068965517,185333,36.0,7.68551724137931,130.0,1.2198223961468997,1188.0,120.29310344827586
336.4,375.0,0.0,1.0,375.0,27.0,0,459.0,1.0,42000.0,42000,17.0,0.0,120.0,0.8970666666666666,459.0,0.0
335.2,385.0,0.0,1.0,385.0,27.0,0,459.0,1.0,42000.0,42000,17.0,0.0,120.0,0.8706493506493507,459.0,0.0
475.0,501.5,0.0,0.0,501.5,20.0,0,360.0,1.0,50000.0,50000,18.0,0.0,120.0,0.94715852442672,360.0,0.0
596.2,347.0,1.0,0.0,347.0,34.0,0,884.0,1.0,70440.42857142857,75000,26.0,13.342857142857143,120.0,1.718155619596542,884.0,4559.571428571428
2175.25,1108.54,1.0,0.0,1108.54,45.0,0,1440.0,0.8,150000.0,150000,40.0,0.0,120.0,1.962265682789976,1800.0,0.0
277.1,175.0,0.0,0.5507155923572717,175.0,30.0,1,972.0,1.2,68500.0,72000,27.0,2.86,120.0,1.5834285714285716,810.0,3500.0
309.25,320.0,0.0,1.0,320.0,20.0,1,340.0,1.0,88000.0,88000,17.0,0.0,120.0,0.96640625,340.0,0.0
3093.0,1772.92,0.0,0.5507155923572717,1772.92,33.0,1,1386.0,1.5,201600.0,201600,28.0,0.0,105.0,1.7445795636576946,900.0,0.0
4307.0,2586.63,0.0,0.5507155923572717,2586.63,33.0,1,1485.0,1.5,242666.0,242666,30.0,0.0,105.0,1.6651009228223594,900.0,0.0
3224.0,1843.66,0.0,1.0,1843.66,28.0,1,1050.0,1.5,168000.0,168000,25.0,0.0,100.0,1.7486955295444933,800.0,0.0
4588.0,2472.92,0.0,1.0,2472.92,30.0,1,1080.0,1.2,218400.0,218400,30.0,0.0,100.0,1.855296572473028,1000.0,0.0
1949.0,1474.0,0.0,0.5507155923572717,1474.0,28.28,0,599.8188,1.0,145680.0,150000,21.21,12.5,120.0,1.3222523744911805,600.0,4320.0
177.5,1.0,0.0,0.0,1.0,10.0,1,100.0,1.0,36000.0,36000,10.0,0.0,108.0,177.5,78.5,0.0
863.8,643.0,0.0,0.5507155923572717,643.0,30.0,2,540.0,1.0,100000.0,100000,18.0,0.0,120.0,1.3433903576982893,540.0,0.0
2031.7,651.5,0.0,0.0769230769230769,651.5,30.0,0,1350.0,1.5,100000.0,100000,30.0,0.0,120.0,3.118495778971604,700.0,0.0
441.0,224.0,0.0,0.8,224.0,40.0,0,1600.0,0.8,50509.5,51000,50.0,7.135,120.0,1.96875,2000.0,490.5
348.0,140.0,0.0,1.0,140.0,50.0,0,1600.0,0.8,44400.0,45000,40.0,5.755,120.0,2.4857142857142858,2000.0,600.0
328.0,240.0,0.0,1.0,240.0,50.0,0,1600.0,0.8,43393.333333333336,45000,40.0,9.753333333333332,120.0,1.3666666666666667,2000.0,1606.6666666666667
169.0,52.0,0.0,0.4782608695652174,52.0,50.0,0,1600.0,0.8,37144.333333333336,37500,40.0,4.066666666666666,120.0,3.25,2000.0,355.6666666666667
156.5,80.0,0.0,0.2432432432432432,80.0,50.0,0,1600.0,0.8,35205.333333333336,35500,40.0,4.0,120.0,1.95625,2000.0,294.6666666666667
101.5,50.0,0.0,0.9411764705882352,50.0,50.0,0,1600.0,0.8,23100.0,25500,40.0,2.5,120.0,2.03,2000.0,2400.0
110.5,43.0,0.0,1.0,43.0,50.0,0,1600.0,0.8,24600.0,25500,40.0,5.56,120.0,2.569767441860465,2000.0,900.0
88.0,30.0,0.0,0.4390243902439024,30.0,50.0,0,1600.0,0.8,25098.33333333333,25500,40.0,6.596666666666667,120.0,2.933333333333333,2000.0,401.6666666666667
83.5,50.0,0.0,0.7478260869565218,50.0,50.0,0,1600.0,0.8,25106.666666666668,25500,40.0,6.9433333333333325,120.0,1.67,2000.0,393.3333333333333
1799.5,1450.0,0.0,1.0,1450.0,65.0,0,975.0,1.0,105000.0,105000,15.0,0.0,100.0,1.2410344827586206,700.0,0.0
424.9,230.0,0.0,1.0,230.0,28.0,0,504.0,1.0,60000.0,60000,18.0,0.0,120.0,1.847391304347826,504.0,0.0
2688.0,1558.8000000000002,0.0,1.0,1558.8000000000002,54.0,2,2527.2,1.2,380590.28571428574,386400,39.0,6.6014285714285705,120.0,1.724403387220939,2106.0,5809.714285714285
430.0,177.0,0.0,0.56,177.0,50.0,0,1600.0,0.8,42391.2,42500,40.0,8.187999999999999,120.0,2.4293785310734464,2000.0,108.8
1403.9,600.0,0.0,0.0,600.0,26.45,0,839.5229999999999,1.2,350000.0,350000,26.45,0.0,90.0,2.339833333333333,700.0,0.0
1530.4,634.3,0.0,0.0,634.3,26.45,0,839.5229999999999,1.2,323316.0,350000,26.45,9.8825,90.0,2.412738451836671,700.0,26684.0
1576.1,544.6,0.0,0.0,544.6,26.45,0,839.5229999999999,1.2,318817.75,350000,26.45,15.33,120.0,2.894050679397723,700.0,31182.25
6284.5,5000.0,1.0,0.0,5000.0,40.0,2,1800.0,1.5,299875.0,300000,30.0,16.040000000000003,120.0,1.2569,1200.0,125.0
885.7,860.5,0.0,0.8,860.5,26.0,1,499.2,1.2,45000.0,45000,16.0,0.0,120.0,1.0292852992446253,416.0,0.0
1262.5,630.16,0.0,1.0,630.16,50.0,0,3420.0000000000005,2.0,75720.0,75720,34.2,0.0,140.0,2.0034594388726674,1710.0,0.0
916.0,1263.0,0.0,1.0,1263.0,30.0,0,1215.0,1.5,100000.0,100000,27.0,0.0,120.0,0.7252573238321457,810.0,0.0
331.9,425.0,0.0,1.0,425.0,27.0,0,1012.5,1.5,50000.0,50000,25.0,0.0,120.0,0.7809411764705881,675.0,0.0
1928.985,857.5,0.0,0.9905660377358492,857.5,30.0,0,1170.0,1.3,214987.4406779661,215282,30.0,14.446694915254238,150.0,2.249545189504373,910.0,294.5593220338983
9055.232,5777.07,0.0,0.4444444444444444,5777.07,34.65,0,1560.3588000000002,1.3,298820.313253012,299004,34.64,17.321807228915663,150.0,1.5674437041614522,1258.0,183.6867469879518
10538.55,4436.4,0.0,0.75,4436.4,34.64,0,1560.3588000000002,1.3,295785.2988505747,296014,34.65,14.254022988505746,153.0,2.375473356775764,1254.0,228.70114942528733
2673.822,779.57,0.0,1.0,779.57,33.17,0,1430.32357,1.3,268792.7757009346,269102,33.17,15.545794392523366,150.0,3.4298677476044483,1152.0,309.2242990654205
7871.32,4114.610000000001,0.0,0.8181818181818182,4114.610000000001,33.91,0,1495.29536,1.3,280884.8953488372,281064,33.92,13.788255813953487,150.0,1.9130172725969168,1258.0,179.1046511627907
5582.229,2784.0,0.0,0.875,2784.0,30.05,0,1173.90325,1.3,217993.77173913043,218272,30.05,14.26695652173913,150.0,2.0051109913793104,960.0,278.2282608695652
8249.681,3118.24,0.0,0.3333333333333333,3118.24,30.17,0,1183.2975700000002,1.3,221095.86585365853,221262,30.17,14.845975609756096,150.0,2.645620927189697,930.0,166.1341463414634
2003.5,1189.0,0.0,0.5,1189.0,70.0,0,770.0,1.0,100000.0,100000,11.0,0.0,120.0,1.6850294365012617,700.0,0.0
861.0,488.0,0.0,1.0,488.0,27.0,0,1093.5,1.5,150000.0,150000,27.0,0.0,100.0,1.764344262295082,729.0,0.0
268.63,220.0,0.0,1.0,220.0,30.0,2,600.0,1.0,58000.0,58000,20.0,0.0,120.0,1.2210454545454543,399.0,0.0
126.0,135.0,0.0,1.0,135.0,24.0,2,480.0,1.0,58000.0,58000,20.0,0.0,120.0,0.9333333333333332,480.0,0.0
300.7,262.0,0.0,1.0,262.0,20.0,1,360.0,1.0,40000.0,40000,18.0,0.0,120.0,1.1477099236641222,360.0,0.0
277.4,310.0,0.0,1.0,310.0,20.0,1,360.0,1.0,53624.0,55000,18.0,6.25,120.0,0.8948387096774193,360.0,1376.0
4015.0,3112.0,5.0,0.5507155923572717,3112.0,40.0,2,1920.0,1.2,300000.0,300000,40.0,0.0,120.0,1.2901670951156812,1600.0,0.0
537.5,473.5,0.0,1.0,473.5,20.0,1,360.0,1.0,50000.0,50000,18.0,0.0,120.0,1.1351636747624076,360.0,0.0
734.6,500.0,0.0,1.0,500.0,30.0,0,660.0,1.1,50000.0,50000,20.0,0.0,120.0,1.4692,600.0,0.0
843.4,1100.0,0.0,1.0,1100.0,25.0,0,650.0,1.3,50000.0,50000,20.0,0.0,120.0,0.7667272727272727,500.0,0.0
5665.6,3070.3,0.0,0.5507155923572717,3070.3,45.0,1,2117.88,1.2,276012.0,276012,39.22,0.0,120.0,1.8452919910106504,1764.9,0.0
7407.6,247427.7,0.0,0.5507155923572717,247427.7,50.0,1,6990.0,3.0,369096.0,369096,46.6,0.0,120.0,0.0299384426238452,2330.0,0.0
7592.6,3975.1,0.0,0.5507155923572717,3975.1,50.0,1,2796.0,1.2,369096.0,369096,46.6,0.0,120.0,1.910039998993736,2330.0,0.0
6561.6,3582.8,0.0,0.5507155923572717,3582.8,50.0,1,2826.0,1.2,369096.0,369096,47.1,0.0,120.0,1.8314167690074803,2355.0,0.0
6561.8,3290.25,0.0,0.5507155923572717,3290.25,50.0,1,2766.0,1.2,361251.0,361251,46.1,0.0,120.0,1.9943165412962545,2305.0,0.0
6896.5,3060.1,0.0,0.5507155923572717,3060.1,70.0,1,2520.0,1.2,328779.0,328779,30.0,0.0,120.0,2.2536845201137217,2100.0,0.0
3652.7,1852.45,0.0,0.5507155923572717,1852.45,40.0,1,1356.0,1.2,174537.0,174537,28.25,0.0,120.0,1.971821101784124,1150.0,0.0
3925.7,1580.8000000000002,0.0,0.5507155923572717,1580.8000000000002,40.0,1,1368.0,1.2,170478.0,170478,28.5,0.0,120.0,2.483362854251012,1140.0,0.0
5838.0,2452.45,0.0,0.5507155923572717,2452.45,50.0,1,2826.0,1.2,380886.0,380886,47.1,0.0,100.0,2.380476666190952,2355.0,0.0
5748.0,3153.4,0.0,0.5507155923572717,3153.4,50.0,1,2826.0,1.2,380886.0,380886,47.1,0.0,120.0,1.8227944440920911,2355.0,0.0
5648.0,2641.6000000000004,0.0,0.5507155923572717,2641.6000000000004,50.0,1,2826.0,1.2,380886.0,380886,47.1,0.0,100.0,2.138098122350091,2355.0,0.0
5520.9,1939.5,0.0,1.0,1939.5,50.0,1,2856.0,1.2,385264.0,385264,47.6,0.0,100.0,2.846558391337973,2380.0,0.0
6060.3,2942.5,0.0,0.5507155923572717,2942.5,50.0,1,2766.0,1.2,372130.0,372130,46.1,0.0,100.0,2.0595751911639764,2305.0,0.0
7708.1,3883.1,0.0,0.5507155923572717,3883.1,60.0,1,2939.76,1.2,400376.0,400376,40.83,0.0,120.0,1.9850377275887825,2449.8,0.0
6938.1,3477.55,0.0,0.5507155923572717,3477.55,50.0,1,2196.0,1.2,303100.0,303100,36.6,0.0,120.0,1.9951115009129996,1830.0,0.0
437.23,367.0,0.0,0.0535714285714285,367.0,40.0,0,1000.0,1.0,50000.0,50000,25.0,0.0,120.0,1.1913623978201635,1000.0,0.0
355.0,300.0,0.0,0.0188679245283018,300.0,40.0,0,1000.0,1.0,50000.0,50000,25.0,0.0,120.0,1.1833333333333331,1000.0,0.0
5417.5,1982.35,0.0,0.5507155923572717,1982.35,50.0,1,2136.0,1.2,309134.0,309134,35.6,0.0,120.0,2.732867556183318,1780.0,0.0
4147.1,1095.4,0.0,0.5507155923572717,1095.4,50.0,1,1627.2,1.2,239470.0,239470,27.12,0.0,120.0,3.7859229505203578,1356.0,0.0
5247.1,2529.55,0.0,0.5507155923572717,2529.55,50.0,1,1644.0,1.2,239470.0,239470,27.4,0.0,120.0,2.07432151963788,1370.0,0.0
5149.5,4800.0,12.0,0.5507155923572717,4800.0,35.0,2,1470.0,1.2,500000.0,500000,35.0,0.0,120.0,1.0728125,1225.0,0.0
321.0,225.0,0.0,0.0555555555555555,225.0,27.0,0,558.9,0.9,75000.0,75000,23.0,0.0,120.0,1.4266666666666667,621.0,0.0
298.5,275.0,0.0,0.0555555555555555,275.0,25.0,0,517.5,0.9,75000.0,75000,23.0,0.0,120.0,1.0854545454545454,575.0,0.0
447.5,147.0,0.0,0.0923076923076923,147.0,40.0,0,1400.0,0.7,42375.25,42500,50.0,8.66,120.0,3.04421768707483,2000.0,124.75
378.9,280.0,1.0,1.0,280.0,12.0,0,240.0,1.0,36000.0,36000,20.0,0.0,140.0,1.3532142857142857,240.0,0.0
872.5,386.0,0.0,1.0,386.0,70.0,0,2800.0,1.0,250000.0,250000,40.0,0.0,100.0,2.260362694300518,2800.0,0.0
1006.675,160.0,0.0,1.0,160.0,25.0,0,15000.0,15.0,160000.0,160000,40.0,0.0,100.0,6.291718749999999,1000.0,0.0
1816.576,289.0,0.0,1.0,289.0,20.0,0,1200.0,1.5,270000.0,270000,40.0,0.0,100.0,6.2857301038062285,2000.0,0.0
5962.7,4700.0,1.0,0.0,4700.0,40.0,2,2700.0,1.5,330000.0,330000,45.0,0.0,120.0,1.268659574468085,1800.0,0.0
1305.1,1066.38,0.0,0.0229885057471264,1066.38,25.0,0,660.0,1.2,54987.0,55000,22.0,11.295,120.0,1.2238601624186498,550.0,13.0
1584.2,1263.15,0.0,0.0224719101123595,1263.15,31.0,0,781.1999999999999,1.2,64992.8,65000,21.0,4.888,120.0,1.2541661718719077,650.0,7.2
1117.7,859.84,0.0,0.0114942528735632,859.84,25.0,0,720.0,1.2,54967.4,55000,24.0,71.116,120.0,1.2998930033494605,600.0,32.6
147439.0,15878.5,0.0,0.5507155923572717,15878.5,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,9.285448877412854,2500.0,0.0
147355.0,9785.0,0.0,0.5507155923572717,9785.0,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,15.05927439959121,2500.0,0.0
146949.0,9641.5,0.0,0.5507155923572717,9641.5,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,15.241300627495722,2500.0,0.0
151791.0,9246.0,0.0,0.5507155923572717,9246.0,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,16.41693705386113,2500.0,0.0
149933.0,8548.5,0.0,0.5507155923572717,8548.5,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,17.539100426975494,2500.0,0.0
151487.0,9395.5,0.0,0.5507155923572717,9395.5,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,16.12335692618807,2500.0,0.0
148745.0,9045.4,0.0,0.5507155923572717,9045.4,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,16.44427001569859,2500.0,0.0
154765.0,9428.5,0.0,0.5507155923572717,9428.5,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,16.414594049954925,2500.0,0.0
155455.0,9473.7,0.0,0.5507155923572717,9473.7,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,16.409111540369654,2500.0,0.0
153554.0,9094.5,0.0,0.5507155923572717,9094.5,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,16.88427071306834,2500.0,0.0
46673.0,16663.0,0.0,0.5507155923572717,16663.0,50.0,2,5000.0,2.0,450000.0,450000,50.0,0.0,120.0,2.800996219168217,2500.0,0.0
999.6,634.3,0.0,0.5507155923572717,634.3,32.0,1,1248.0,1.3,159348.7659574468,160000,30.0,4.440851063829787,130.0,1.575910452467287,960.0,651.2340425531914
1606.6,1111.95,0.0,0.5507155923572717,1111.95,30.0,1,1131.0,1.3,139907.36363636365,140000,29.0,7.413636363636363,130.0,1.4448491389001303,870.0,92.63636363636364
665.3,398.55,0.0,0.5507155923572717,398.55,29.0,1,1055.6,1.3,104539.29787234042,105000,28.0,4.139574468085106,130.0,1.6693012169113033,812.0,460.7021276595744
691.9,448.75,0.0,0.5507155923572717,448.75,24.0,1,655.2,1.3,69847.8918918919,70000,21.0,6.307297297297297,130.0,1.5418384401114205,504.0,152.1081081081081
712.2,438.6,0.0,0.5507155923572717,438.6,27.0,1,807.3000000000001,1.3,79467.41666666667,80000,23.0,5.320555555555555,130.0,1.6238030095759235,621.0,532.5833333333334
681.9,282.0,0.0,0.5507155923572717,282.0,30.0,1,1092.0,1.3,119005.48648648648,120000,28.0,3.964864864864865,130.0,2.4180851063829785,850.0,994.5135135135135
858.5,513.9,0.0,0.5507155923572717,513.9,29.0,1,1017.9,1.3,111509.68421052632,112500,27.0,4.844736842105263,130.0,1.6705584744113642,783.0,990.3157894736842
798.1,460.7,0.0,0.5507155923572717,460.7,29.0,1,1017.9,1.3,111916.41860465116,112500,27.0,4.493953488372093,130.0,1.7323637942261776,783.0,583.5813953488372
1648.0,738.0,1.0,1.0,738.0,45.0,2,1350.0,1.0,199304.75,200000,30.0,6.5525,100.0,2.2330623306233064,1350.0,695.25
